country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Iraq,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",26673,,total_electricity
Iraq,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",31537,,total_electricity
Iraq,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",30035,,total_electricity
Iraq,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",29160,,total_electricity
Iraq,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",29160,,total_electricity
Iraq,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",29160,,total_electricity
Iraq,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",29561,,total_electricity
Iraq,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",29050,,total_electricity
Iraq,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",28607,,total_electricity
Iraq,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",26848,,total_electricity
Iraq,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",25132,,total_electricity
Iraq,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",24116,,total_electricity
Iraq,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",19610,,total_electricity
Iraq,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",22800,,total_electricity
Ireland,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",24136,,total_electricity
Ireland,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",24201,,total_electricity
Ireland,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",24163,,total_electricity
Ireland,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",24871,,total_electricity
Ireland,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",25420,,total_electricity
Ireland,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",25268,,total_electricity
Ireland,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",26674,,total_electricity
Ireland,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",25863,,total_electricity
Ireland,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",25879,,total_electricity
Ireland,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",24352,,total_electricity
Ireland,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",23059,,total_electricity
Ireland,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",23034,,total_electricity
Ireland,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",21769,,total_electricity
Ireland,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",21024,,total_electricity
Ireland,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",20289,,total_electricity
Ireland,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",18854,,total_electricity
Ireland,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",17699,,total_electricity
Ireland,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",16716,,total_electricity
Ireland,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",15854,,total_electricity
Ireland,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",14850,,total_electricity
Ireland,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",14155,,total_electricity
Ireland,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",13553,,total_electricity
Ireland,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",13207,,total_electricity
Ireland,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",12465,,total_electricity
Ireland,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",11868,,total_electricity
Isle of Man,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",368,,total_electricity
Isle of Man,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",373,,total_electricity
Isle of Man,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",381,,total_electricity
Isle of Man,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",377,,total_electricity
Isle of Man,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",387,,total_electricity
Isle of Man,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",389,,total_electricity
Isle of Man,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",390,,total_electricity
Isle of Man,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",385,,total_electricity
Isle of Man,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",380,,total_electricity
Isle of Man,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",385,1,total_electricity
Isle of Man,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",385,1,total_electricity
Isle of Man,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",375,1,total_electricity
Isle of Man,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",373,1,total_electricity
Israel,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",51318,,total_electricity
Israel,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",51640,,total_electricity
Israel,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",51804,,total_electricity
Israel,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",48956,,total_electricity
Israel,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",48719,,total_electricity
Israel,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",45443,,total_electricity
Israel,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",47774,,total_electricity
Israel,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",46348,,total_electricity
Israel,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",43967,,total_electricity
Israel,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",42481,,total_electricity
Israel,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",40984,,total_electricity
Israel,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",39976,,total_electricity
Israel,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",38459,,total_electricity
Israel,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",37610,,total_electricity
Israel,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",38574,,total_electricity
Israel,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",34733,,total_electricity
Israel,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",32648,,total_electricity
Israel,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",30404,,total_electricity
Israel,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",29797,,total_electricity
Israel,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",27791,,total_electricity
Israel,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",25742,,total_electricity
Israel,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",22705,,total_electricity
Israel,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",21480,,total_electricity
Israel,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",18659,,total_electricity
Israel,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",18184,,total_electricity
Italy,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",281498,,total_electricity
Italy,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",287398,,total_electricity
Italy,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",296742,,total_electricity
Italy,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",301828,,total_electricity
Italy,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",299313,,total_electricity
Italy,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",290016,,total_electricity
Italy,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",309317,,total_electricity
Italy,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",309318,,total_electricity
Italy,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",308777,,total_electricity
Italy,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",300880,,total_electricity
Italy,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",295531,,total_electricity
Italy,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",291436,,total_electricity
Italy,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",282751,,total_electricity
Italy,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",277724,,total_electricity
Italy,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",272975,,total_electricity
Italy,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",261433,,total_electricity
Italy,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",255160,,total_electricity
Italy,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",248205,,total_electricity
Italy,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",240694,,total_electricity
Italy,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",238272,,total_electricity
Italy,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",231552,,total_electricity
Italy,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",224363,,total_electricity
Italy,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",223486,,total_electricity
Italy,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",219437,,total_electricity
Italy,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",214627,,total_electricity
Jamaica,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",3008,1,total_electricity
Jamaica,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",3038.5,1,total_electricity
Jamaica,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",3081,,total_electricity
Jamaica,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",3176.2,,total_electricity
Jamaica,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",3300.5,,total_electricity
Jamaica,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",3066.6,,total_electricity
Jamaica,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",3328,,total_electricity
Jamaica,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",5319,,total_electricity
Jamaica,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",6519,,total_electricity
Jamaica,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",6447,,total_electricity
Jamaica,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",6474,,total_electricity
Jamaica,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",6516,,total_electricity
Jamaica,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",6306,,total_electricity
Jamaica,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",6081,,total_electricity
Jamaica,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",5990,,total_electricity
Jamaica,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",5942,,total_electricity
Jamaica,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",5821,,total_electricity
Jamaica,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",5582,,total_electricity
Jamaica,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",5388,,total_electricity
Jamaica,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",5201,,total_electricity
Jamaica,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",4238,,total_electricity
Jamaica,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",3331,,total_electricity
Jamaica,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",1754,1,total_electricity
Jamaica,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",1724,1,total_electricity
Jamaica,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",2068,1,total_electricity
Japan,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",951487,,total_electricity
Japan,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",968316,,total_electricity
Japan,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",963482,,total_electricity
Japan,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",964976,,total_electricity
Japan,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",1021565,,total_electricity
Japan,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",968194,,total_electricity
Japan,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",964414,,total_electricity
Japan,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",1011292,,total_electricity
Japan,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",984670,,total_electricity
Japan,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",978073,,total_electricity
Japan,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",962494,,total_electricity
Japan,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",935503,,total_electricity
Japan,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",942905,,total_electricity
Japan,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",927205,,total_electricity
Japan,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",943720,,total_electricity
Japan,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",923186,,total_electricity
Japan,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",903620,,total_electricity
Japan,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",898014,,total_electricity
Japan,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",879046,,total_electricity
Japan,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",858643,,total_electricity
Japan,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",837196,,total_electricity
Japan,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",784678,,total_electricity
Japan,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",778851,,total_electricity
Japan,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",772824,,total_electricity
Japan,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",749592,,total_electricity
Jersey,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",649.6,,total_electricity
Jersey,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",689.6,,total_electricity
Jersey,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",670,,total_electricity
Jersey,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",676.6,,total_electricity
Jersey,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",648.7,,total_electricity
Jersey,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",654.8,,total_electricity
Jersey,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",652,,total_electricity
Jersey,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",621,,total_electricity
Jersey,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",649.8,,total_electricity
Jersey,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",623.2,,total_electricity
Jersey,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",615.7,,total_electricity
Jersey,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",599.9,,total_electricity
Jersey,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",583.7,,total_electricity
Jersey,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",573.5,,total_electricity
Jersey,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",537,,total_electricity
Jersey,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",559.7,,total_electricity
Jersey,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",540.4,,total_electricity
Jersey,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",520.7,,total_electricity
Jersey,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",514.5,,total_electricity
Jersey,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",480.7,,total_electricity
Jersey,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",479.8,,total_electricity
Jersey,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",469.7,,total_electricity
Jersey,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",464.8,,total_electricity
Jersey,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",450.4,,total_electricity
Jordan,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",15320.7,,total_electricity
Jordan,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",14472,,total_electricity
Jordan,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",14245,,total_electricity
Jordan,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",13496,,total_electricity
Jordan,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",12837,,total_electricity
Jordan,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",12148,,total_electricity
Jordan,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",11685,,total_electricity
Jordan,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",10553,,total_electricity
Jordan,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",8917,,total_electricity
Jordan,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",8808,,total_electricity
Jordan,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",8111,,total_electricity
Jordan,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",7376,,total_electricity
Jordan,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",7032,,total_electricity
Jordan,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",6301,,total_electricity
Jordan,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",6041,,total_electricity
Jordan,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",5721,,total_electricity
Jordan,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",5540,,total_electricity
Jordan,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",5193,,total_electricity
Jordan,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",5034,,total_electricity
Jordan,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",4693,,total_electricity
Jordan,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",4245,,total_electricity
Jordan,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",3897,,total_electricity
Jordan,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",3674,,total_electricity
Jordan,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",3274,,total_electricity
Jordan,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",2901,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",68900,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",65727,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",68248,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",64752,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",57394,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",51885,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",59107,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",45540,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",49053,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",46040,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",43250,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",41947,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",43295,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",41319,,total_electricity
Kazakhstan,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",39496,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",36545,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",36163,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",38882,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",45732,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",51609,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",57620,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",74170,,total_electricity
Kazakhstan,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",88023,,total_electricity
Kenya,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",7785.7,,total_electricity
Kenya,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",7296,,total_electricity
Kenya,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",6760,,total_electricity
Kenya,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",6500,,total_electricity
Kenya,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",5729,,total_electricity
Kenya,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",5767,,total_electricity
Kenya,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",5704,,total_electricity
Kenya,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",4580.4,,total_electricity
Kenya,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",4303.8,,total_electricity
Kenya,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",4017,,total_electricity
Kenya,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",3759.2,,total_electricity
Kenya,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",4379,,total_electricity
Kenya,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",4092,,total_electricity
Kenya,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",3809,,total_electricity
Kenya,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",3408,,total_electricity
Kenya,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",3692,,total_electricity
Kenya,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",3674,,total_electricity
Kenya,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",3848,,total_electricity
Kenya,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",3650,,total_electricity
Kenya,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",3278,,total_electricity
Kenya,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",3204,,total_electricity
Kenya,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",3074,,total_electricity
Kenya,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",2985,,total_electricity
Kenya,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",2821,,total_electricity
Kenya,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",2701,,total_electricity
Kiribati,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",22.9,1,total_electricity
Kiribati,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",22.7,1,total_electricity
Kiribati,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",22.7,1,total_electricity
Kiribati,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",22.7,1,total_electricity
Kiribati,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",22.7,1,total_electricity
Kiribati,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",21,1,total_electricity
Kiribati,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",21.3,,total_electricity
Kiribati,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",22.4,,total_electricity
Kiribati,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",22.4,,total_electricity
Kiribati,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",21,,total_electricity
Kiribati,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",20.4,,total_electricity
Kiribati,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",17.6,,total_electricity
Kiribati,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",13.8,,total_electricity
Kiribati,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",12.4,,total_electricity
Kiribati,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",14.3,,total_electricity
Kiribati,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",12.7,,total_electricity
Kiribati,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",10.4,,total_electricity
Kiribati,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",10.7,,total_electricity
Kiribati,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",8.1,,total_electricity
Kiribati,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",9,,total_electricity
Kiribati,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",5.3,,total_electricity
Kiribati,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",8.3,,total_electricity
Kiribati,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",8,,total_electricity
Kiribati,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",7.9,,total_electricity
Kiribati,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",7.9,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2014,"Kilowatt-hours, million",13378,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2013,"Kilowatt-hours, million",13694,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2012,"Kilowatt-hours, million",14369,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2011,"Kilowatt-hours, million",14362,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2010,"Kilowatt-hours, million",16184,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2009,"Kilowatt-hours, million",15783,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2008,"Kilowatt-hours, million",17336,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2007,"Kilowatt-hours, million",16080,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2006,"Kilowatt-hours, million",16761,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2005,"Kilowatt-hours, million",17118,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2004,"Kilowatt-hours, million",16416,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2003,"Kilowatt-hours, million",15687,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2002,"Kilowatt-hours, million",14774,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2001,"Kilowatt-hours, million",15091,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,2000,"Kilowatt-hours, million",14494,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1999,"Kilowatt-hours, million",14037,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1998,"Kilowatt-hours, million",12789,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1997,"Kilowatt-hours, million",14758,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1996,"Kilowatt-hours, million",16431,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1995,"Kilowatt-hours, million",17889,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1994,"Kilowatt-hours, million",18105,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1993,"Kilowatt-hours, million",17447,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1992,"Kilowatt-hours, million",19500,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1991,"Kilowatt-hours, million",22367,,total_electricity
"Korea, Dem.Ppl's.Rep.",Electricity - Final energy consumption,1990,"Kilowatt-hours, million",23558,,total_electricity
"Korea, Republic of",Electricity - Final energy consumption,2014,"Kilowatt-hours, million",486834,,total_electricity
"Korea, Republic of",Electricity - Final energy consumption,2013,"Kilowatt-hours, million",487125,,total_electricity
"Korea, Republic of",Electricity - Final energy consumption,2012,"Kilowatt-hours, million",481405,,total_electricity
"Korea, Republic of",Electricity - Final energy consumption,2011,"Kilowatt-hours, million",470613,,total_electricity
"Korea, Republic of",Electricity - Final energy consumption,2010,"Kilowatt-hours, million",449345,,total_electricity
"Korea, Republic of",Electricity - Final energy consumption,2009,"Kilowatt-hours, million",405699,,total_electricity
